step times epsilon,costFunctionGen,costFunctionDis,costFunctionTest,costHilbert
0.0,0.5993839113014863,0.8379126041361188,0.8026613576763322,0.12009370101680931
0.01,0.6957714935012828,0.7415250219363223,0.8039636473143805,0.12306074518984966
0.02,0.6606919250242121,0.6915674586936438,0.6697032284262167,0.12306074518984966
0.03,0.6993282239787348,0.7423906999906504,0.8004566638834822,0.05000856869440971
0.04,0.6487261156245264,0.7885791485590284,0.661939083012285,0.05000856869440971
0.05,0.6755995598413115,0.7706811280231893,0.7996911311515268,0.0584536021568964
0.060000000000000005,0.6261157149318163,0.8765735194601623,0.658878702704084,0.0584536021568964
0.07,0.6552018975774409,0.7954458135250603,0.8120299751089077,0.12954847306380637
0.08,0.7015851601991365,0.7091188928939466,0.6521989830870916,0.12954847306380637
0.09,0.6254268798541449,0.8299784548268871,0.796960238959656,0.1879996457633915
0.09999999999999999,0.720851810105968,0.7229783854588023,0.6752949583801856,0.1879996457633915
0.10999999999999999,0.6321457409644176,0.8288234740981477,0.7905808503969864,0.1310378362904183
0.11999999999999998,0.6257801182339096,0.8260308257363285,0.6710563870540877,0.1310378362904183
0.12999999999999998,0.6718550498067907,0.79415781712355,0.8015811785518892,0.10056207669551243
0.13999999999999999,0.6954334217610313,0.7863804799084348,0.6645622069931969,0.10056207669551243
0.15,0.6696364319469505,0.8010398584684169,0.8080678962344789,0.07133323767126046
0.16,0.5317259932329147,0.9620750089885791,0.678467168325627,0.07133323767126046
0.17,0.6258475926349816,0.8498728953965647,0.8024482675851672,0.16683669117232305
0.18000000000000002,0.6440993112587801,0.8637592367850537,0.6687678937441243,0.16683669117232305
0.19000000000000003,0.6454810413778003,0.8355230880035792,0.8032161542475894,0.1854536657525466
0.20000000000000004,0.6983505291457976,0.7875181113679841,0.6906854761402481,0.1854536657525466
0.21000000000000005,0.6649586095501683,0.8208451625670037,0.8044360333045664,0.060307170317203326
0.22000000000000006,0.6453166119628508,0.8757041764770634,0.679093792678829,0.060307170317203326
0.23000000000000007,0.6255438053837086,0.8649578522654657,0.7980218164409356,0.11421168926361736
0.24000000000000007,0.5531827468591255,0.9883801623161275,0.6805167043169601,0.11421168926361736
0.25000000000000006,0.7140350525826957,0.78143786107207,0.8031334461271953,0.03412291477320736
0.26000000000000006,0.5672023776095779,0.9088048307577372,0.6643109990137771,0.03412291477320736
0.2700000000000001,0.6524519263454465,0.8470843194038556,0.8085189212340683,0.10453236619844138
0.2800000000000001,0.6244028815923273,0.9064415008330116,0.6717450359466431,0.10453236619844138
0.2900000000000001,0.6255120388726572,0.8789263405437057,0.8050094721348797,0.08634537350531465
0.3000000000000001,0.5658717878195703,0.9863422128067166,0.6651480555347894,0.08634537350531465
0.3100000000000001,0.6172259313795552,0.8922967283989192,0.7993747542593517,0.051319812512578535
0.3200000000000001,0.5834540480926033,0.8936344434178239,0.6768219045621332,0.051319812512578535
0.3300000000000001,0.5550087028315228,0.9596627637329883,0.8059911984917982,0.08698342315256702
0.34000000000000014,0.6452511128677434,0.8941408179442695,0.6730138928723128,0.08698342315256702
0.35000000000000014,0.5700314694601419,0.950549788357411,0.8097492827261966,0.08200994659141747
0.36000000000000015,0.5392021314660793,0.9673221504311155,0.6800929019302855,0.08200994659141747
0.37000000000000016,0.6140424981436272,0.9118382245986244,0.8022904232382823,0.21055732481509967
0.38000000000000017,0.5984649593346582,0.9554925525772645,0.6686308978431441,0.21055732481509967
0.3900000000000002,0.6408152802427168,0.8903282732488229,0.8001831617375796,0.05931268307595768
0.4000000000000002,0.5603356345117776,0.9734361589714515,0.6744735193993077,0.05931268307595768
0.4100000000000002,0.5403385036007533,0.9955883640708718,0.8005636758440235,0.06555798420635406
0.4200000000000002,0.5315709876865159,0.9703556006950798,0.689925064449318,0.06555798420635406
0.4300000000000002,0.5512816530097583,0.9900778411212104,0.801032700772047,0.10303705587119064
0.4400000000000002,0.5091080307345959,1.0218225395781144,0.6979063384234949,0.10303705587119064
0.45000000000000023,0.5698130966786659,0.9767499057557343,0.8064006101328343,0.10709249921923658
0.46000000000000024,0.5682582943065916,0.9812304259286315,0.6870087930690422,0.10709249921923658
0.47000000000000025,0.5760367821622905,0.9755928349340466,0.8074236655983529,0.061208895641549445
0.48000000000000026,0.5222197193147696,1.052975824962912,0.6768440687094285,0.061208895641549445
0.49000000000000027,0.5986945915472077,0.9579597571013483,0.8082970030660489,0.04506984134935571
0.5000000000000002,0.565895652364017,1.0235478034048624,0.681704052345907,0.04506984134935571
0.5100000000000002,0.5346072266812911,1.0269301588728466,0.8069263710250354,0.08317135448539895
0.5200000000000002,0.5244455236570786,1.0197128226902317,0.6758452330745374,0.08317135448539895
0.5300000000000002,0.5108352547299052,1.056053199628642,0.806804438321963,0.09308223703146332
0.5400000000000003,0.5452295328135774,1.049257625714561,0.6771512399390418,0.09308223703146332
0.5500000000000003,0.5432898266638139,1.0288051341263555,0.8040062430972637,0.07219771890199829
0.5600000000000003,0.5284974580372853,1.0422690845839795,0.6670714709540182,0.07219771890199829
0.5700000000000003,0.6008087208115327,0.9762716421581223,0.8021315396768535,0.027282592661405192
0.5800000000000003,0.5577047715835456,1.037583761161283,0.6991062370077452,0.027282592661405192
0.5900000000000003,0.4820886309861674,1.0992968352835684,0.800354154815987,0.06915590558555527
0.6000000000000003,0.5016567444600346,1.0855108713030668,0.6906704722399154,0.06915590558555527
0.6100000000000003,0.5403911594808183,1.0462312350020475,0.8077149633318408,0.09171620652788466
0.6200000000000003,0.49094256329292013,1.0409104788004433,0.6857957122153961,0.09171620652788466
0.6300000000000003,0.565242040642943,1.0260966361367152,0.8170431982498393,0.1309401434567381
0.6400000000000003,0.6096139566511464,0.9630708463352144,0.6950141583919995,0.1309401434567381
0.6500000000000004,0.5140102102818879,1.081754129420109,0.8033727785515851,0.08893801266784121
0.6600000000000004,0.5276571955913016,1.094033709952429,0.7004990069287444,0.08893801266784121
0.6700000000000004,0.4441036438190558,1.1564217410606008,0.8081650381213662,0.04693193183513852
0.6800000000000004,0.5087048070200275,1.1095131098328435,0.6903760970863515,0.04693193183513852
0.6900000000000004,0.43514193127825074,1.1704295677963588,0.8083261546209477,0.07097017202735198
0.7000000000000004,0.4866645656610655,1.1408223945492728,0.6859121446464043,0.07097017202735198
0.7100000000000004,0.5681243863485357,1.0424062097284799,0.8037572757686245,0.04651456709443132
0.7200000000000004,0.5962598148745926,1.022416664983431,0.6912242558671466,0.04651456709443132
0.7300000000000004,0.5032190631367156,1.1113315473380192,0.7972844329686017,0.047045393326214616
0.7400000000000004,0.3963132864454155,1.199295007459061,0.7118099394758847,0.047045393326214616
0.7500000000000004,0.42030114824792947,1.1985825550624374,0.8120918521975565,0.06081696933000791
0.7600000000000005,0.5147963862439007,1.113344353528705,0.7000749860490043,0.06081696933000791
0.7700000000000005,0.44949411620431007,1.1740740199948734,0.8032974445030182,0.0590071018969377
0.7800000000000005,0.49424239917468904,1.1221423947915778,0.7075377892314362,0.0590071018969377
0.7900000000000005,0.4874845040901395,1.140511288582927,0.7978740568765254,0.08252097745633723
0.8000000000000005,0.5375325327831723,1.1113040736985909,0.684017406339954,0.08252097745633723
0.8100000000000005,0.45912418235221075,1.172953119915425,0.8103926326031552,0.10002138625556767
0.8200000000000005,0.4219183830003506,1.2290234649586738,0.6842785654573791,0.10002138625556767
0.8300000000000005,0.5694473055432411,1.0666995210384518,0.8028670417870652,0.10402865109751598
0.8400000000000005,0.4970085643204105,1.1262078099099861,0.6877984423194079,0.10402865109751598
0.8500000000000005,0.4910095497450717,1.148512896654654,0.7979789163705796,0.16964244964638345
0.8600000000000005,0.4772037158297415,1.1271776966577534,0.7026665418191148,0.16964244964638345
0.8700000000000006,0.5301505098303323,1.1131017188781143,0.8055664223121276,0.11533371195698612
0.8800000000000006,0.43491964158845003,1.1810909172401023,0.6915377041840671,0.11533371195698612
0.8900000000000006,0.42433240294840513,1.222272525887219,0.7974262719934576,0.14246200344538856
0.9000000000000006,0.3651523906481262,1.2994118975868705,0.69880233930115,0.14246200344538856
0.9100000000000006,0.5455047896394412,1.1049206000146103,0.8007014262268806,0.10945132574041413
0.9200000000000006,0.4536675607113402,1.228181916197479,0.6956500691657945,0.10945132574041413
0.9300000000000006,0.4926271397138816,1.1609388764071213,0.7987626075325501,0.08783376114775097
0.9400000000000006,0.4253691529533805,1.200966811867608,0.7120242368752899,0.08783376114775097
0.9500000000000006,0.44276457683127185,1.2140417453453352,0.8040178854206674,0.0738547467617465
0.9600000000000006,0.46874885701207913,1.1846264979130459,0.7091324964797113,0.0738547467617465
0.9700000000000006,0.4380951721506839,1.2220104586588176,0.7961329128161942,0.08828428156832703
0.9800000000000006,0.4628845947796282,1.2402681027594569,0.6823867201440577,0.08828428156832703
0.9900000000000007,0.44820631595803456,1.2150552091401423,0.7964714001339717,0.08982214897578933
1.0000000000000007,0.3983635154181475,1.3239285284707063,0.7085109839269257,0.08982214897578933
1.0100000000000007,0.49002473658631474,1.1763288194407886,0.7947738481977384,0.04043466369613863
1.0200000000000007,0.4309645918063977,1.2390625787719856,0.7099553849549212,0.04043466369613863
1.0300000000000007,0.3654745348322829,1.3036310638145145,0.8002945536278542,0.0886945210251064
1.0400000000000007,0.49728436869025944,1.1152010007709512,0.7014578223545748,0.0886945210251064
1.0500000000000007,0.5188277895161785,1.1533497583680412,0.8024660336424191,0.07112060478161508
1.0600000000000007,0.39294685053232825,1.2546054939274875,0.7114332871070168,0.07112060478161508
1.0700000000000007,0.3461778011574884,1.3284022179158872,0.8058340179511444,0.09638729608530006
1.0800000000000007,0.3987967424792021,1.3284906392623927,0.716516104290567,0.09638729608530006
1.0900000000000007,0.41121097021803993,1.2665509173747107,0.7934975135581547,0.1610602603912164
1.1000000000000008,0.3478229317243764,1.3105832342295307,0.7109834252897609,0.1610602603912164
1.1100000000000008,0.4644178899439627,1.2160835768723781,0.7965377559222547,0.08851721711489374
1.1200000000000008,0.39609979365749737,1.277750877178803,0.6907886867225745,0.08851721711489374
1.1300000000000008,0.45028913212433713,1.2325773428292586,0.8023589663298003,0.05688063107034751
1.1400000000000008,0.3969153260109319,1.3345148633625294,0.7034241400263471,0.05688063107034751
1.1500000000000008,0.40271190059700823,1.2824393253225512,0.7920525915812524,0.1557146723608366
